d0_kNumbMadeConstraints	d0_usedminratio	d0_usedmaxratio	d0_allratios	d1_kNumbMadeConstraints	d1_usedminratio	d1_usedmaxratio	d1_allratios	d7_kNumbMadeConstraints	d7_usedminratio	d7_usedmaxratio	d7_allratios	d21_kNumbMadeConstraints	d21_usedminratio	d21_usedmaxratio	d21_allratios
180	0	417.952286733039	4.00981764629232e+15	183	0	301.290624691183	424956168957596	185	0	180.200978750234	27321142210799.2	25	0	13.3209200269622	6.58044300262824e+32
NaN	0	407.774202966128	3313348.40616379	NaN	0	275.517596323723	1220394.27354353	NaN	0	174.558511947453	396731.528402942	NaN	0	571.156553102248	47631359937779.8
NaN	0	416.15825872765	8078.9132754378	NaN	0	313.484807739215	6275.92465663296	NaN	0	177.572126228029	2593.13091569494	NaN	0	627.092292285449	206994994.604593
NaN	0	418.120185566047	163298.674891178	NaN	0	309.50576376427	79089.533590356	NaN	0	183.593254502069	29806.3309163388	NaN	0	634.595767250833	89705421903.101
NaN	0	401.681301306058	8037.46328804841	NaN	0	335.676174670454	4490.58670623817	NaN	0	211.641136946014	2322.334321658	NaN	0	13.3209200269622	165351852.336295
NaN	0	420.285512812359	8148.52746769572	NaN	0	351.242683014824	4542.41878574316	NaN	0	182.901559812059	2268.89898489035	NaN	0	13.5432651574773	165171857.503674
NaN	0	420.285512812359	417.952286733039	NaN	0	351.242683014824	301.290624691183	NaN	0	182.901559812059	180.200978750234	NaN	0	516.460425697288	348151.367796615
NaN	0	420.285512812359	407.774202966128	NaN	0	351.242683014824	275.517596323723	NaN	0	182.901559812059	174.558511947453	NaN	0	667.274619900698	306067.912146459
NaN	0	426.606136079279	416.15825872765	NaN	0	338.836230283804	313.484807739215	NaN	0	188.383110295216	177.572126228029	NaN	0	99.2593146304188	332101.683708597
NaN	0	426.606136079279	418.120185566047	NaN	0	338.836230283804	309.50576376427	NaN	0	188.383110295216	183.593254502069	NaN	0.536334027565281	3.63713398934424	392943.828611017
NaN	0	433.127619507127	401.681301306058	NaN	0	333.693051391603	335.676174670454	NaN	0	188.120553037108	211.641136946014	NaN	0	589.418444818602	405100.093996936
NaN	0	433.127619507127	420.285512812359	NaN	0	20.4369800281487	351.242683014824	NaN	0	20.2005498494358	182.901559812059	NaN	0	546.623413105667	365575.933111144
NaN	0	433.127619507127	420.285512812359	NaN	0	20.4369800281487	351.242683014824	NaN	0	20.2005498494358	182.901559812059	NaN	0.935068200901062	2.07688643348338	365575.933111144
NaN	0	433.127619507127	420.285512812359	NaN	0	20.4369800281487	351.242683014824	NaN	0	20.2005498494358	182.901559812059	NaN	0	660.839040167244	365575.933111144
NaN	0	62.428189015444	426.606136079279	NaN	0	8.55196268716401	338.836230283804	NaN	0	88.7418744668894	188.383110295216	NaN	0	964.861439203262	368817.887541214
NaN	0	445.230259247939	426.606136079279	NaN	0	338.836230283804	338.836230283804	NaN	0	188.383110295216	188.383110295216	NaN	0	660.839040167244	368817.887541214
NaN	0	436.935631891304	433.127619507127	NaN	0	354.225337006715	333.693051391603	NaN	0	188.434269214854	188.120553037108	NaN	0	615.831967101297	358977.980183113
NaN	0	420.856130277328	433.127619507127	NaN	0	305.070683827181	20.4369800281487	NaN	0	169.940002439037	20.2005498494358	NaN	0	576.212581723627	3699.54753859863
