d0_kNumbMadeConstraints	d0_usedminratio	d0_usedmaxratio	d0_allratios	d1_kNumbMadeConstraints	d1_usedminratio	d1_usedmaxratio	d1_allratios	d7_kNumbMadeConstraints	d7_usedminratio	d7_usedmaxratio	d7_allratios	d21_kNumbMadeConstraints	d21_usedminratio	d21_usedmaxratio	d21_allratios
6	0.076348530536886	2.8090022439332	4.00981764629232e+15	9	0	8.55196268716401	424956168957596	6	1.33819886597531	4.12883601721576	27321142210799.2	3	0.536334027565281	3.63713398934424	6.58044300262824e+32
NaN	0.076348530536886	2.8090022439332	3313348.40616379	NaN	0	7.81064305552292	1220394.27354353	NaN	1.33819886597531	4.12883601721576	396731.528402942	NaN	0.935068200901062	2.07688643348338	47631359937779.8
NaN	0.0754071134741691	2.78100189059639	8078.9132754378	NaN	0	2.51208891496929	6275.92465663296	NaN	1.35306780333653	4.22346059376903	2593.13091569494	NaN	0	2.82437089607445	206994994.604593
NaN	0	4.25628298189812	163298.674891178	NaN	0	2.51208891496929	79089.533590356	NaN	0.780010909302699	5.54852175713267	29806.3309163388	NaN	NaN	NaN	89705421903.101
NaN	1.51096927534614	1.52149300191423	8037.46328804841	NaN	0	2.52718320600719	4490.58670623817	NaN	1.40173628233313	2.66517754222607	2322.334321658	NaN	NaN	NaN	165351852.336295
NaN	1.11325866895513	1.50064843638025	8148.52746769572	NaN	0	3.6077664311778	4542.41878574316	NaN	0	1.82383551011789	2268.89898489035	NaN	NaN	NaN	165171857.503674
NaN	NaN	NaN	417.952286733039	NaN	0	7.93845968154605	301.290624691183	NaN	NaN	NaN	180.200978750234	NaN	NaN	NaN	348151.367796615
NaN	NaN	NaN	407.774202966128	NaN	0	5.2271452466894	275.517596323723	NaN	NaN	NaN	174.558511947453	NaN	NaN	NaN	306067.912146459
NaN	NaN	NaN	416.15825872765	NaN	0	1.95709485818222	313.484807739215	NaN	NaN	NaN	177.572126228029	NaN	NaN	NaN	332101.683708597
NaN	NaN	NaN	418.120185566047	NaN	NaN	NaN	309.50576376427	NaN	NaN	NaN	183.593254502069	NaN	NaN	NaN	392943.828611017
NaN	NaN	NaN	401.681301306058	NaN	NaN	NaN	335.676174670454	NaN	NaN	NaN	211.641136946014	NaN	NaN	NaN	405100.093996936
NaN	NaN	NaN	420.285512812359	NaN	NaN	NaN	351.242683014824	NaN	NaN	NaN	182.901559812059	NaN	NaN	NaN	365575.933111144
NaN	NaN	NaN	420.285512812359	NaN	NaN	NaN	351.242683014824	NaN	NaN	NaN	182.901559812059	NaN	NaN	NaN	365575.933111144
NaN	NaN	NaN	420.285512812359	NaN	NaN	NaN	351.242683014824	NaN	NaN	NaN	182.901559812059	NaN	NaN	NaN	365575.933111144
NaN	NaN	NaN	426.606136079279	NaN	NaN	NaN	338.836230283804	NaN	NaN	NaN	188.383110295216	NaN	NaN	NaN	368817.887541214
NaN	NaN	NaN	426.606136079279	NaN	NaN	NaN	338.836230283804	NaN	NaN	NaN	188.383110295216	NaN	NaN	NaN	368817.887541214
NaN	NaN	NaN	433.127619507127	NaN	NaN	NaN	333.693051391603	NaN	NaN	NaN	188.120553037108	NaN	NaN	NaN	358977.980183113
NaN	NaN	NaN	433.127619507127	NaN	NaN	NaN	20.4369800281487	NaN	NaN	NaN	20.2005498494358	NaN	NaN	NaN	3699.54753859863
NaN	NaN	NaN	433.127619507127	NaN	NaN	NaN	20.4369800281487	NaN	NaN	NaN	20.2005498494358	NaN	NaN	NaN	3699.54753859863
NaN	NaN	NaN	433.127619507127	NaN	NaN	NaN	20.4369800281487	NaN	NaN	NaN	20.2005498494358	NaN	NaN	NaN	3699.54753859863
NaN	NaN	NaN	62.428189015444	NaN	NaN	NaN	8.55196268716401	NaN	NaN	NaN	88.7418744668894	NaN	NaN	NaN	11731.1708292398
NaN	NaN	NaN	445.230259247939	NaN	NaN	NaN	338.836230283804	NaN	NaN	NaN	188.383110295216	NaN	NaN	NaN	368817.887541214
NaN	NaN	NaN	436.935631891304	NaN	NaN	NaN	354.225337006715	NaN	NaN	NaN	188.434269214854	NaN	NaN	NaN	374295.578008843
NaN	NaN	NaN	420.856130277328	NaN	NaN	NaN	305.070683827181	NaN	NaN	NaN	169.940002439037	NaN	NaN	NaN	323772.529340897
NaN	NaN	NaN	75.7695096596875	NaN	NaN	NaN	35.9395910574357	NaN	NaN	NaN	30.3108678674351	NaN	NaN	NaN	2889.34037895337
NaN	NaN	NaN	84.8467811386696	NaN	NaN	NaN	37.7001468124593	NaN	NaN	NaN	33.6976318897005	NaN	NaN	NaN	3038.34230615427
NaN	NaN	NaN	431.178945620522	NaN	NaN	NaN	304.132462525155	NaN	NaN	NaN	177.953346610838	NaN	NaN	NaN	326072.780191871
NaN	NaN	NaN	29.4322528489894	NaN	NaN	NaN	29.3053075996371	NaN	NaN	NaN	56.320236947562	NaN	NaN	NaN	3153.33285243373
NaN	NaN	NaN	53.5882453372575	NaN	NaN	NaN	7.81064305552292	NaN	NaN	NaN	103.308993111441	NaN	NaN	NaN	4342.48191924486
NaN	NaN	NaN	48.8799420456074	NaN	NaN	NaN	23.3435297396788	NaN	NaN	NaN	43.1146897601001	NaN	NaN	NaN	3394.51264294144
NaN	NaN	NaN	416.447841550696	NaN	NaN	NaN	312.061449231054	NaN	NaN	NaN	195.208985621197	NaN	NaN	NaN	327637.37399145
NaN	NaN	NaN	409.986999558349	NaN	NaN	NaN	324.560096430771	NaN	NaN	NaN	184.040332233327	NaN	NaN	NaN	364650.38769237
NaN	NaN	NaN	409.986999558349	NaN	NaN	NaN	324.560096430771	NaN	NaN	NaN	184.040332233327	NaN	NaN	NaN	364650.38769237
NaN	NaN	NaN	409.986999558349	NaN	NaN	NaN	324.560096430771	NaN	NaN	NaN	184.040332233327	NaN	NaN	NaN	364650.38769237
NaN	NaN	NaN	459.326144204642	NaN	NaN	NaN	314.447066487006	NaN	NaN	NaN	201.48852055206	NaN	NaN	NaN	377844.848964535
NaN	NaN	NaN	8238.12064643634	NaN	NaN	NaN	4719.67361464392	NaN	NaN	NaN	2308.62987567048	NaN	NaN	NaN	181578772.761232
NaN	NaN	NaN	76.7334243199304	NaN	NaN	NaN	32.0910506628823	NaN	NaN	NaN	30.9367771079956	NaN	NaN	NaN	2660.24327686545
NaN	NaN	NaN	86.1113360437135	NaN	NaN	NaN	32.7531374430739	NaN	NaN	NaN	32.0635492244908	NaN	NaN	NaN	2650.36241361665
NaN	NaN	NaN	7987.98187107201	NaN	NaN	NaN	5472.22442145694	NaN	NaN	NaN	2414.61448957909	NaN	NaN	NaN	202514185.049869
NaN	NaN	NaN	8043.03171833304	NaN	NaN	NaN	5139.69206967782	NaN	NaN	NaN	2475.54824492762	NaN	NaN	NaN	183293517.576736
NaN	NaN	NaN	432.347255733924	NaN	NaN	NaN	525.326691194333	NaN	NaN	NaN	284.089369990979	NaN	NaN	NaN	572616.297080683
NaN	NaN	NaN	413.593833445835	NaN	NaN	NaN	288.156145844669	NaN	NaN	NaN	188.652479336588	NaN	NaN	NaN	353503.928159055
NaN	NaN	NaN	422.949325156166	NaN	NaN	NaN	317.224650285075	NaN	NaN	NaN	179.017313958488	NaN	NaN	NaN	348810.126257094
NaN	NaN	NaN	427.604670883127	NaN	NaN	NaN	285.763787767921	NaN	NaN	NaN	180.569934553995	NaN	NaN	NaN	323946.447215401
NaN	NaN	NaN	8829.4643466324	NaN	NaN	NaN	4740.46333508749	NaN	NaN	NaN	2530.39725466126	NaN	NaN	NaN	178964543.930669
NaN	NaN	NaN	2.8090022439332	NaN	NaN	NaN	2.51208891496929	NaN	NaN	NaN	4.12883601721576	NaN	NaN	NaN	13.3209200269622
NaN	NaN	NaN	417.522954327153	NaN	NaN	NaN	346.201722342373	NaN	NaN	NaN	193.867426120507	NaN	NaN	NaN	361704.03589116
NaN	NaN	NaN	413.936319919113	NaN	NaN	NaN	274.928171664377	NaN	NaN	NaN	176.668531565115	NaN	NaN	NaN	309831.14054659
